PUBCHEM_CID
2903651
723312
624070
3619191
648097
2571989
655443
1473148
46948174
945932
8604336
661781
24791184
2119305
6470731
5123360
12005924
666683
4690997
4365102
15992784
848469
3658782
23723646
117086396
1256204
5308913
23724240
11958408
3522476
16008078
855531
117091326
3231955
117078363
6466040
3245125
775354
7254387
16191503
1089068
651527
16196538
540833
2476404
24817598
663660
1011147
24817638
117085299
2990456
3237354
16021569
1452886
16021603
1485412
1053503
1173303
3886884
24791219
46904925
1834019
1484092
1481009
7386531
17252686
2956841
3243863
117078064
654565
42610360
7118252
651697
2966077
1486780
4358022
5310565
117087672
791420
16191057
2941783
669592
4102688
3474705
803518
2946342
2385758
2947641
3454514
3613213
3142819
7162108
20912356
16187253
4502955
24790307
15994383
785812
661699
90483954
665254
5307967
2828055
769398
705278
3244866
3336510
117084938
24817372
2883185
2386384
3245265
24817205
2003300
8160198
49789192
874448
984098
2645998
28239914
16194135
23723241
715902
4917672
3237792
2087886
651216
11751549
43816894
2215370
739124
16328282
649027
2110820
3309196
16811027
976064
6619999
2809773
644676
4075052
46948688
4588549
4788590
6098300
4620637
3224951
51360345
664788
2934445
828712
2437601
271920
135452687
1287582
5310019
658870
667351
2990822
655600
775919
851477
583439
23648026
3527826
16682180
935039
4462938
3242220
6470719
44489628
2746662
3239082
20899656
382090
3240292
3187679
53119685
2301640
689130
5308778
828706
1539604
3717380
24792458
739455
2981438
941482
2742914
20851369
49790618
12006038
1481303
25102547
2375939
4876863
666667
3244035
2992825
4230296
2816022
117093827
43817473
3726475
803562
2850579
1452152
17095821
56852799
1242202
2166338
2123127
44498061
16191333
2480386
42474569
16014472
24793396
24793842
49789450
117076414
3242051
5016478
126457172
2837025
16822518
659229
2812624
7217442
2898691
135477410
24979533
361521
2791617
54656858
979801
3555856
948186
2157612
930937
7299186
1446548
16188426
2900294
1383741
135520949
1868546
24892223
117072938
1988521
694849
3730347
6465554
4349586
16682543
646016
757923
602761
23723293
2942501
4905403
2935446
939272
117078627
8087352
49620915
644700
2008897
18573346
3240480
2941074
6622773
4174093
2825491
2522599
763095
1226000
14400558
235496
654063
135457059
1831123
3643179
649149
51360891
1453042
649512
24791469
652330
24793026
4282171
697577
797066
3825252
9550873
2514297
2747478
714180
2832015
2812727
2082489
2767222
3702992
852165
2315619
24816488
5299226
51358918
25162300
4554103
888679
16189230
3210171
753357
6468993
16864024
2809978
1452801
16246526
3711253
986573
2983542
6096190
851023
5307224
117078289
648222
975422
2011756
1486494
24791547
75106
3240128
2979583
2815618
24747620
2728417
1247079
5290284
51361124
1228359
2155260
646685
1489029
49789789
135438674
4625326
1483692
126474808
16239608
1245613
648826
52998099
2097351
2515202
4963872
3241465
3158154
4061854
2874589
4621935
7256652
46942774
3189797
45209587
1506296
56588348
5307818
24791557
752298
796085
2162903
694580
1449342
54676228
763739
49791186
705362
2846620
67560
2880084
18573513
16008294
24817842
2319922
74079
1467392
6624488
60138106
117089693
5310020
16311815
24979746
649805
56835638
51360692
3220666
117090406
16243307
659563
4171744
16195313
664966
16953974
24818359
1021438
652336
2888388
698492
3080282
653768
3151651
3241503
25163501
662202
6603308
950140
3159019
63204
651076
1179305
660118
1211816
42601153
651976
49786222
135561572
2707521
25058225
16409729
1376786
117078282
666118
724242
3242197
750128
3248741
17366915
2078423
3293423
1015970
239462
135521529
4302692
3626038
11958652
5149927
2998062
3699930
22509951
24817555
16192882
3849116
135424995
44141957
5343372
3196400
90486137
74181
651401
645767
1442534
4753717
6497291
23641145
868499
51360349
3240939
2984275
613302
659911
3241969
3875781
706817
49789571
1871516
52994684
1228101
1093736
20841207
2464745
3515364
1292336
892112
1401180
2212014
3236300
3225225
16190068
737233
2950264
20921510
1628135
25162622
1257121
2881553
5011167
1523546
1560386
9549422
117091801
126462231
135462788
3509826
117083791
1483231
22548189
2747101
784235
16196234
5770444
2062920
2365949
869220
67655
1315808
2555779
117086510
9550152
16066652
2997774
2942525
3574233
2741379
743142
16016849
3240808
3588754
16190277
3593383
1217693
1067671
2937553
3241745
792994
135403329
652911
541227
117080269
1334635
117075322
1224084
16190046
3736434
619096
1490249
644653
16191315
9549751
3231110
2950580
4342623
22517156
4536212
16900807
117080258
6625088
852939
2912097
20917060
117076808
6615177
51360020
4085011
22332587
44143115
3699645
17366970
692233
44142146
25386279
2923213
24746889
20868682
658878
60157499
3197154
24794217
3240093
2332104
126477086
651478
851776
481483
16252625
17461170
3147344
117087185
90484108
3166012
718629
826481
862194
9551379
648374
135415414
45100452
5309871
24820012
5524327
798454
2829804
2812761
657650
2446271
654593
24790499
4568699
42452963
56588065
16191536
1488750
913829
746705
53361879
4092553
45928289
6456525
46943479
651571
135478115
1285428
51360393
117090464
4247321
44263751
3237302
661801
1452728
17367341
1439003
53299501
2862536
1474885
2816105
2971248
1445050
15945481
2210679
829946
5190924
117091552
44142058
2124983
756149
900954
692216
6469418
5189790
16243428
2900710
66062
2214308
1243750
3162461
703850
3243650
2227269
17367286
117081101
16194292
712456
24791269
814544
2939304
3244695
2501115
6487756
1504955
339411
16323816
8589
1479597
2951564
2102496
20874989
13918
2767304
1097823
8037985
2243348
2337642
664671
19337
24790616
971277
3789516
696181
3107664
24685937
9551398
17366732
645452
16668762
823594
135472828
7259455
606590
1093787
25058227
2744495
332780
786564
12004978
2435336
17371091
9549454
647825
752233
4353386
2094784
9549577
56856925
2230191
1379190
11451524
408543
764699
777910
16195106
4787631
2999017
5309114
3244737
836589
1135546
3457106
2931160
2944757
2374213
457964
4578555
2455613
3188485
673494
25838507
645444
1314610
900390
117084494
827641
117073964
24791822
2999089
653595
2823544
3231189
16435843
2811596
919266
1231538
1245031
2837985
1820082
24747602
1244681
20854964
42210510
22427111
2911030
126472095
1997076
51359991
2823396
9117526
20437422
3159417
3319690
725673
30864331
1505475
651555
16194769
1371323
653614
20882760
126472115
117091113
2891175
46274767
49778787
1254192
872357
3143084
4121070
2582422
126475948
619518
207650
24793994
661076
16191383
5309597
660993
17521965
646526
4324124
2962532
20885191
24761261
2091443
3223302
45930428
664621
2203173
2468834
625324
2993330
5074530
2303849
644472
135798863
652723
6468809
242888
3845246
212320
2137299
1263550
650903
1327919
2948824
739397
23723736
4877504
666784
851958
3236606
6467207
2600788
117094422
11948820
3236139
16190049
3236852
666763
4240685
3218385
134450
885945
296680
5308092
24792148
742245
18279608
49791323
663830
6468517
16446369
646427
22553087
3238190
828707
4609915
915456
3229217
774469
756305
569077
677565
697244
16188019
3303232
51360690
1093226
5215992
24791997
1451366
5082265
16191756
2845280
18562099
597008
3212469
3244049
2923015
11842127
666033
126475371
1078718
16190117
720118
135416599
49789981
135403262
1613041
1121624
2809037
16192440
20912222
70679568
662572
238492
2303250
3528405
126461380
20909846
1377033
25160
7205134
15997043
53300702
659311
2816352
1254283
665466
53382765
1115922
1486272
24980288
18560496
126470268
2846024
25162694
56588033
5309393
4579040
4895269
775998
2094798
308661
3240952
648087
2526122
2902011
16187719
1838100
6464935
24791539
44142092
3345532
810712
24817525
56860524
126467933
748471
3457780
5103621
2055082
117073213
1517174
56588119
4113789
117083836
1307911
1825627
979426
1175641
3224950
2525578
840253
16191212
24816640
22519972
662606
1120624
697292
17366875
2085991
756817
135426104
117093821
2214811
1402124
2083100
7312627
3123256
369507
20877741
2446351
2594903
1856804
658410
5309473
24817286
24978934
16189323
1435140
1245842
5309841
759079
17448916
302041
869542
1091683
999529
662195
71780629
117085477
658929
82516
135477463
117085289
725623
126465292
4079318
930979
866516
658738
4889411
2087167
5219387
1831449
847771
720611
839406
22421603
117078324
719865
6602743
3240223
24816616
2745833
2921170
4302383
1244211
1453687
24761117
888503
5302242
52998429
3227808
5307539
5307610
15993100
3586642
1861043
645091
4557439
4879525
1536777
53383423
51360339
135448707
1034356
4877520
44202608
117074020
2112003
647663
24761257
5310014
2276396
1456376
4827244
2809567
1249974
22517881
1400460
3767519
126474404
17367357
15644
23607869
662702
2377401
3243473
1133053
4898031
46276319
1487225
1488278
778068
666249
2587255
2285249
11840107
1095857
764599
44601942
15945126
18566485
49789556
9438703
24856263
18157867
24761282
2950121
6492818
7519556
654860
6602547
16192485
126461173
1477535
3116865
693639
7156219
54680429
662207
3222384
9551018
51361390
9085542
3212603
45928419
1277265
138888
4462553
46943114
2669942
755510
364494
2721254
889822
798251
2973030
16192913
1111038
24792497
16188606
942473
46902859
685830
117078559
2841219
