chembl_id
CHEMBL1599699
CHEMBL4986360
CHEMBL1896198
CHEMBL548417
CHEMBL56104
CHEMBL1770751
CHEMBL10825
CHEMBL4965994
CHEMBL1729090
CHEMBL295058
CHEMBL4468995
CHEMBL91843
CHEMBL2180429
CHEMBL1502004
CHEMBL4208453
CHEMBL516176
CHEMBL3644157
CHEMBL1269248
CHEMBL3322127
CHEMBL587178
CHEMBL1715245
CHEMBL1587299
CHEMBL3977271
CHEMBL4248754
CHEMBL4851728
CHEMBL475006
CHEMBL1523444
CHEMBL1770560
CHEMBL1522978
CHEMBL1458428
CHEMBL3449013
CHEMBL2391417
CHEMBL4525570
CHEMBL4960935
CHEMBL1595496
CHEMBL1428107
CHEMBL4941110
CHEMBL4440816
CHEMBL1368411
CHEMBL403946
CHEMBL253780
CHEMBL1197628
CHEMBL2035540
CHEMBL1761355
CHEMBL195244
CHEMBL1882512
CHEMBL1400856
CHEMBL1530222
CHEMBL1321756
CHEMBL4798594
CHEMBL1888918
CHEMBL119181
CHEMBL3309966
CHEMBL2402424
CHEMBL1383754
CHEMBL73106
CHEMBL3417179
CHEMBL4521387
CHEMBL4861147
CHEMBL4164391
CHEMBL3357762
CHEMBL3697104
CHEMBL1222591
CHEMBL280422
CHEMBL5003667
CHEMBL411892
CHEMBL3608423
CHEMBL223634
CHEMBL104089
CHEMBL1540099
CHEMBL3621603
CHEMBL1797646
CHEMBL1340338
CHEMBL4068498
CHEMBL421444
CHEMBL1498618
CHEMBL4550346
CHEMBL4455651
CHEMBL1744289
CHEMBL4941871
CHEMBL4644976
CHEMBL1612722
CHEMBL4795561
CHEMBL1933499
CHEMBL1985006
CHEMBL4218972
CHEMBL3921654
CHEMBL4125794
CHEMBL4642370
CHEMBL3936005
CHEMBL1445694
CHEMBL4538974
CHEMBL1210596
CHEMBL2158423
CHEMBL3754169
CHEMBL521717
CHEMBL493985
CHEMBL162981
CHEMBL4987628
CHEMBL138514
CHEMBL4066991
CHEMBL4917082
CHEMBL2269380
CHEMBL1867967
CHEMBL598424
CHEMBL5027106
CHEMBL3670730
CHEMBL3694361
CHEMBL4519822
CHEMBL3697780
CHEMBL249872
CHEMBL1288954
CHEMBL3685752
CHEMBL4898728
CHEMBL8089
CHEMBL1968517
CHEMBL1184931
CHEMBL546765
CHEMBL4544513
CHEMBL4909814
CHEMBL4160023
CHEMBL2181246
CHEMBL2371884
CHEMBL1522820
CHEMBL3290562
CHEMBL1797600
CHEMBL3487398
CHEMBL4171466
CHEMBL360957
CHEMBL5010657
CHEMBL3461347
CHEMBL1206676
CHEMBL4568203
CHEMBL2426697
CHEMBL2441756
CHEMBL443648
CHEMBL162200
CHEMBL2151731
CHEMBL1084104
CHEMBL4573215
CHEMBL4226785
CHEMBL1301013
CHEMBL3329490
CHEMBL4799153
CHEMBL387702
CHEMBL2058006
CHEMBL3415109
CHEMBL474520
CHEMBL1178347
CHEMBL1098341
CHEMBL1607231
CHEMBL116672
CHEMBL1899597
CHEMBL4899858
CHEMBL4519474
CHEMBL3655166
CHEMBL354993
CHEMBL2322432
CHEMBL1076849
CHEMBL2313558
CHEMBL1204977
CHEMBL2286012
CHEMBL2325553
CHEMBL1170419
CHEMBL528420
CHEMBL1186611
CHEMBL4519070
CHEMBL4166100
CHEMBL479391
CHEMBL3485472
CHEMBL4920894
CHEMBL3497593
CHEMBL1951476
CHEMBL3442701
CHEMBL4278295
CHEMBL5012111
CHEMBL1434961
CHEMBL2364434
CHEMBL1547400
CHEMBL1488424
CHEMBL4937253
CHEMBL1302627
CHEMBL2206403
CHEMBL4921656
CHEMBL3086288
CHEMBL4444732
CHEMBL1716991
CHEMBL3438572
CHEMBL5023540
CHEMBL3894630
CHEMBL3617997
CHEMBL1682631
CHEMBL1896981
CHEMBL507983
CHEMBL1673274
CHEMBL4528039
CHEMBL1322095
CHEMBL4647512
CHEMBL2140398
CHEMBL3502175
CHEMBL411780
CHEMBL1914629
CHEMBL44075
CHEMBL2251979
CHEMBL279996
CHEMBL3770165
CHEMBL3217888
CHEMBL162100
CHEMBL3898653
CHEMBL4922078
CHEMBL5012666
CHEMBL351849
CHEMBL3621340
CHEMBL218855
CHEMBL4557991
CHEMBL1361790
CHEMBL4798368
CHEMBL175950
CHEMBL1988547
CHEMBL3967265
CHEMBL83485
CHEMBL1965761
CHEMBL178931
CHEMBL3640717
CHEMBL4937689
CHEMBL1874333
CHEMBL162699
CHEMBL1796445
CHEMBL2022772
CHEMBL2151246
CHEMBL1864144
CHEMBL1603911
CHEMBL2234112
CHEMBL1189106
CHEMBL2337906
CHEMBL2408107
CHEMBL1537348
CHEMBL1999697
CHEMBL1397769
CHEMBL1381988
CHEMBL588189
CHEMBL4987651
CHEMBL3971095
CHEMBL600251
CHEMBL4246352
CHEMBL3427247
CHEMBL179306
CHEMBL3338051
CHEMBL1728276
CHEMBL2367622
CHEMBL1731031
CHEMBL149921
CHEMBL583184
CHEMBL3662998
CHEMBL3092683
CHEMBL107159
CHEMBL4514997
CHEMBL3342308
CHEMBL3475674
CHEMBL3653631
CHEMBL3984701
CHEMBL1288045
CHEMBL2058533
CHEMBL4856407
CHEMBL4911735
CHEMBL103002
CHEMBL3785918
CHEMBL4867802
CHEMBL2059433
CHEMBL385831
CHEMBL1443527
CHEMBL3230806
CHEMBL1368484
CHEMBL1991680
CHEMBL3897912
CHEMBL290626
CHEMBL3823765
CHEMBL1300901
CHEMBL3984216
CHEMBL2414423
CHEMBL3915485
CHEMBL1088366
CHEMBL1414045
CHEMBL571037
CHEMBL4902068
CHEMBL2333108
CHEMBL1956422
CHEMBL4208639
CHEMBL530895
CHEMBL4091488
CHEMBL3184603
CHEMBL480597
CHEMBL4207313
CHEMBL4471857
CHEMBL566171
CHEMBL1096749
CHEMBL374895
CHEMBL4535710
CHEMBL383561
CHEMBL1823931
CHEMBL1986475
CHEMBL4526618
CHEMBL3503126
CHEMBL3260226
CHEMBL3483247
CHEMBL1360179
CHEMBL1604039
CHEMBL1622635
CHEMBL3491171
CHEMBL525840
CHEMBL1812771
CHEMBL1209786
CHEMBL3965815
CHEMBL1098417
CHEMBL4447281
CHEMBL1862014
CHEMBL96514
CHEMBL4925248
CHEMBL4518166
CHEMBL4282128
CHEMBL84993
CHEMBL4914956
CHEMBL1883839
CHEMBL1499760
CHEMBL3785544
CHEMBL1360111
CHEMBL2252133
CHEMBL1348335
CHEMBL4448170
CHEMBL4789019
CHEMBL1822479
CHEMBL1602418
CHEMBL1399399
CHEMBL4453658
CHEMBL3105705
CHEMBL1235460
CHEMBL1885798
CHEMBL3600691
CHEMBL3213416
CHEMBL3609692
CHEMBL3287357
CHEMBL1190200
CHEMBL3623305
CHEMBL203294
CHEMBL113943
CHEMBL4064548
CHEMBL308941
CHEMBL4281588
CHEMBL4520380
CHEMBL4913338
CHEMBL3716876
CHEMBL3659663
CHEMBL1441700
CHEMBL4915561
CHEMBL305606
CHEMBL1364239
CHEMBL4543512
CHEMBL1097155
CHEMBL293355
CHEMBL397196
CHEMBL391721
CHEMBL1829804
CHEMBL3199453
CHEMBL3640379
CHEMBL3219812
CHEMBL2112643
CHEMBL2261606
